2012.01.30 15:05	21
2012.01.31 13:25	24
2012.02.01 12:15	20
2012.02.02 13:25	13
2012.02.03 14:00	20
2012.02.04 15:05	18
2012.02.05 22:55	21
2012.02.06 15:05	28
2012.02.07 14:25	31
2012.02.08 15:05	20
2012.02.09 14:05	25
2012.02.10 15:05	24
2012.02.11 15:05	27
2012.02.12 16:25	29
2012.02.13 07:05	29
2012.02.14 22:55	29
2012.02.15 15:05	32
2012.02.16 12:15	33
2012.02.17 00:25	29
2012.02.18 06:55	28
2012.02.19 23:50	31
2012.02.20 14:45	39
2012.02.21 16:45	38
2012.02.22 12:10	39
2012.02.23 16:50	38
2012.02.24 00:10	37
2012.02.25 15:05	36
2012.02.26 02:05	32
2012.02.27 15:05	31
2012.02.28 22:55	35
2012.02.29 15:05	40
2012.03.01 15:05	41
2012.03.02 02:05	38
2012.03.03 15:25	34
2012.03.04 15:50	34
2012.03.05 15:50	31
2012.03.06 15:05	32
2012.03.07 12:45	33
2012.03.08 15:05	33
2012.03.09 15:05	35
2012.03.10 15:05	39
2012.03.11 16:40	41
2012.03.12 10:00	44
2012.03.13 09:45	45
2012.03.14 16:10	34
2012.03.15 11:45	39
2012.03.16 15:05	40
2012.03.17 15:05	38
2012.03.18 11:45	42
2012.03.19 15:05	39
2012.03.20 16:50	41
2012.03.21 15:10	43
2012.03.22 15:50	47
2012.03.23 16:50	42
2012.03.24 15:05	42
2012.03.25 01:25	40
2012.03.26 16:15	44
2012.03.27 18:30	42
2012.03.28 14:45	47
2012.03.29 15:05	41
2012.03.30 15:05	42
2012.03.31 11:50	39
2012.04.01 12:15	41
2012.04.02 13:00	38
2012.04.03 16:25	35
2012.04.04 11:30	42
2012.04.05 11:00	46
2012.04.06 14:00	39
2012.04.07 15:05	38
2012.04.08 17:50	37
2012.04.09 11:30	44
2012.04.10 16:40	42
2012.04.11 15:05	46
2012.04.12 15:05	46
2012.04.13 14:45	46
2012.04.14 00:50	43
2012.04.15 12:15	47
2012.04.16 11:00	47
2012.04.17 16:50	45
2012.04.18 16:50	45
2012.04.19 16:25	45
2012.04.20 01:10	40
2012.04.21 15:50	46
2012.04.22 11:00	50
2012.04.23 10:30	52
2012.04.24 16:40	48
2012.04.25 10:50	54
2012.04.26 19:15	49
2012.04.27 10:00	51
2012.04.28 11:00	49
2012.04.29 17:50	45
2012.04.30 10:30	46
2012.05.01 00:40	39
2012.05.02 10:45	35
2012.05.03 17:45	30
2012.05.04 13:50	29
2012.05.05 17:30	32
2012.05.06 10:25	32
2012.05.07 14:45	32
2012.05.08 11:45	34
2012.05.09 20:45	35
2012.05.10 15:05	36
2012.05.11 13:45	33
2012.05.12 00:10	31
2012.05.13 14:00	30
2012.05.14 17:50	33
2012.05.15 15:50	35
2012.05.16 15:05	38
2012.05.17 15:05	38
2012.05.18 11:45	33
2012.05.19 15:50	35
2012.05.20 15:05	39
2012.05.21 11:50	42
2012.05.22 13:55	42
2012.05.23 10:05	37
2012.05.24 10:30	35
2012.05.25 18:10	39
2012.05.26 17:50	41
2012.05.27 15:05	42
2012.05.28 10:00	40
2012.05.29 17:10	37
2012.05.30 17:50	35
2012.05.31 16:50	38
2012.06.01 15:05	38
2012.06.02 01:25	36
2012.06.03 11:25	35
2012.06.04 10:30	38
2012.06.05 10:30	38
2012.06.06 10:45	38
2012.06.07 20:45	38
2012.06.08 10:30	42
2012.06.09 14:45	36
2012.06.10 17:05	38
2012.06.11 09:30	38
2012.06.12 15:05	43
2012.06.13 10:30	45
2012.06.14 10:00	43
2012.06.15 15:05	43
2012.06.16 12:15	47
2012.06.17 00:10	37
2012.06.18 10:10	43
2012.06.19 20:10	39
2012.06.20 15:05	42
2012.06.21 11:25	44
2012.06.22 11:30	43
2012.06.23 15:05	40
2012.06.24 18:10	37
2012.06.25 21:25	38
2012.06.26 15:05	41
2012.06.27 14:00	43
2012.06.28 12:15	41
2012.06.29 10:30	41
2012.06.30 13:10	42
2012.07.01 17:50	44
2012.07.02 11:00	43
2012.07.03 10:30	44
2012.07.04 15:05	44
2012.07.05 16:40	46
2012.07.06 11:10	46
2012.07.07 15:05	45
2012.07.08 15:05	45
2012.07.09 14:00	43
2012.07.10 17:50	43
2012.07.11 17:50	41
2012.07.12 15:05	43
2012.07.13 14:45	42
2012.07.14 16:15	42
2012.07.15 18:25	42
2012.07.16 14:00	40
2012.07.17 10:30	43
2012.07.18 17:10	43
2012.07.19 14:50	45
2012.07.20 15:05	44
2012.07.21 10:45	45
2012.07.22 12:15	42
2012.07.23 15:05	38
2012.07.24 15:05	43
2012.07.25 15:05	45
2012.07.26 15:50	46
2012.07.27 10:50	46
2012.07.28 10:25	46
2012.07.29 17:50	48
2012.07.30 08:45	46
2012.07.31 11:25	44
2012.08.01 16:50	42
2012.08.02 10:30	44
2012.08.03 09:45	44
2012.08.04 17:50	43
2012.08.05 10:30	44
2012.08.06 10:30	44
2012.08.07 13:00	42
2012.08.08 09:45	41
2012.08.09 15:05	38
2012.08.10 15:05	35
2012.08.11 16:45	40
2012.08.12 11:50	41
2012.08.13 10:30	42
2012.08.14 16:40	45
2012.08.15 10:30	45
2012.08.16 15:05	45
2012.08.17 15:50	44
2012.08.18 14:35	47
2012.08.19 15:05	42
2012.08.20 01:10	39
2012.08.21 10:30	38
2012.08.22 17:10	42
2012.08.23 18:25	40
2012.08.24 15:05	39
2012.08.25 15:50	42
2012.08.26 11:05	43
2012.08.27 15:05	42
2012.08.28 17:50	39
2012.08.29 16:50	42
2012.08.30 17:50	43
2012.08.31 12:15	43
2012.09.01 11:45	38
2012.09.02 16:40	42
2012.09.03 12:15	43
2012.09.04 16:40	42
2012.09.05 16:15	42
2012.09.06 11:50	39
2012.09.07 14:05	37
2012.09.08 13:00	37
2012.09.09 16:50	37
2012.09.10 17:50	39
2012.09.11 16:40	43
2012.09.12 15:05	41
2012.09.13 12:50	40
2012.09.14 15:05	39
2012.09.15 15:05	41
2012.09.16 15:50	41
2012.09.17 15:05	40
2012.09.18 16:50	40
2012.09.19 12:15	39
2012.09.20 15:45	39
2012.09.21 15:05	37
2012.09.22 15:05	37
2012.09.23 00:10	33
2012.09.24 20:45	31
2012.09.25 15:05	33
2012.09.26 15:05	34
2012.09.27 15:05	37
2012.09.28 15:05	37
2012.09.29 14:10	38
2012.09.30 15:05	37
2012.10.01 12:10	36
2012.10.02 14:45	38
2012.10.03 16:50	37
2012.10.04 15:50	36
2012.10.05 00:25	36
2012.10.06 15:05	36
2012.10.07 15:05	37
2012.10.08 13:25	33
2012.10.09 11:45	33
2012.10.10 15:05	31
2012.10.11 16:25	32
2012.10.12 14:45	30
2012.10.13 14:45	31
2012.10.14 15:05	31
2012.10.15 23:25	33
2012.10.16 15:05	35
2012.10.17 01:25	33
2012.10.18 15:05	34
2012.10.19 15:05	35
2012.10.20 00:10	33
2012.10.21 02:05	30
2012.10.22 15:05	27
2012.10.23 23:25	27
2012.10.24 12:05	31
2012.10.25 15:05	25
2012.10.26 15:05	24
2012.10.27 15:05	27
2012.10.28 20:45	25
2012.10.29 12:15	30
2012.10.30 15:05	26
2012.10.31 15:05	28
2012.11.01 03:35	30
2012.11.02 22:55	31
2012.11.03 06:55	32
2012.11.04 14:30	29
2012.11.05 16:50	29
2012.11.06 15:05	25
2012.11.07 13:50	29
2012.11.08 11:50	29
2012.11.09 13:00	26
2012.11.10 22:55	27
2012.11.11 23:50	30
2012.11.12 11:30	33
2012.11.13 13:00	28
2012.11.14 14:45	33
2012.11.15 02:05	33
2012.11.16 11:45	33
2012.11.17 12:15	32
2012.11.18 01:10	29
2012.11.19 12:15	31
2012.11.20 21:25	31
2012.11.21 03:35	31
2012.11.22 03:35	29
2012.11.23 15:05	31
2012.11.24 02:05	31
2012.11.25 15:05	29
2012.11.26 14:45	27
2012.11.27 12:15	26
2012.11.28 02:05	24
2012.11.29 15:05	20
2012.11.30 15:05	24
2012.12.01 13:25	23
2012.12.02 12:15	25
2012.12.03 17:50	22
2012.12.04 17:50	24
2012.12.05 23:25	28
2012.12.06 03:35	31
2012.12.07 07:50	32
2012.12.08 13:00	33
2012.12.09 15:05	33
2012.12.10 02:05	30
2012.12.11 23:25	33
2012.12.12 00:45	34
2012.12.13 02:05	34
2012.12.14 23:25	30
2012.12.15 02:05	29
2012.12.16 22:55	26
2012.12.17 01:25	27
2012.12.18 15:05	25
2012.12.19 15:05	25
2012.12.20 23:25	25
2012.12.21 15:05	25
2012.12.22 15:05	23
2012.12.23 14:45	27
2012.12.24 02:05	25
2012.12.25 17:50	28
2012.12.26 23:50	31
2012.12.27 15:05	37
2012.12.28 02:05	37
2012.12.29 22:55	31
2012.12.30 17:50	35
2012.12.31 15:05	37
