2012.09.12 23:25	35
2012.09.13 06:55	33
2012.09.14 03:35	33
2012.09.15 22:40	32
2012.09.16 03:35	30
2012.09.17 03:35	36
2012.09.18 06:55	33
2012.09.19 19:15	33
2012.09.20 06:55	31
2012.09.21 01:20	31
2012.09.22 03:35	32
2012.09.23 22:35	28
2012.09.24 01:55	25
2012.09.25 22:55	28
2012.09.26 02:55	28
2012.09.27 05:15	33
2012.09.28 00:10	32
2012.09.29 07:50	30
2012.09.30 23:00	29
2012.10.01 05:15	28
2012.10.02 05:15	33
2012.10.03 22:55	33
2012.10.04 06:55	32
2012.10.05 18:30	29
2012.10.06 07:35	27
2012.10.07 06:55	31
2012.10.08 22:55	28
2012.10.09 22:55	29
2012.10.10 02:55	27
2012.10.11 23:55	24
2012.10.12 02:55	23
2012.10.13 08:35	25
2012.10.14 08:00	23
2012.10.15 00:15	25
2012.10.16 03:35	31
2012.10.17 15:00	28
2012.10.18 00:00	29
2012.10.19 01:55	31
2012.10.20 22:20	26
2012.10.21 15:20	24
2012.10.22 21:40	22
2012.10.23 04:20	22
2012.10.24 22:55	23
2012.10.25 23:55	18
2012.10.26 23:35	17
2012.10.27 03:35	16
2012.10.28 07:30	18
2012.10.29 03:35	22
2012.10.30 22:35	23
2012.10.31 05:15	22
2012.11.01 13:55	23
2012.11.02 03:35	25
2012.11.03 23:55	23
2012.11.04 01:00	22
2012.11.05 23:35	23
2012.11.06 06:55	21
2012.11.07 01:20	24
2012.11.08 22:55	24
2012.11.09 06:40	19
2012.11.10 01:20	22
2012.11.11 13:00	25
2012.11.12 23:20	26
2012.11.13 19:15	23
2012.11.14 00:10	24
2012.11.15 23:55	26
2012.11.16 06:55	24
2012.11.17 23:55	28
2012.11.18 21:20	25
2012.11.19 00:15	26
2012.11.20 15:00	28
2012.11.21 23:35	28
2012.11.22 22:55	26
2012.11.23 00:10	25
2012.11.24 22:20	27
2012.11.25 22:55	25
2012.11.26 03:35	23
2012.11.27 04:55	22
2012.11.28 22:55	20
2012.11.29 23:35	16
2012.11.30 06:55	15
2012.12.01 03:35	20
2012.12.02 01:20	20
2012.12.03 05:15	18
2012.12.04 23:50	19
2012.12.05 08:40	14
2012.12.06 00:20	27
2012.12.07 19:15	25
2012.12.08 23:50	29
2012.12.09 05:15	29
2012.12.10 23:55	24
2012.12.11 05:15	23
2012.12.12 04:20	30
2012.12.13 22:55	27
2012.12.14 12:15	28
2012.12.15 16:40	24
2012.12.16 09:30	23
2012.12.17 20:00	22
2012.12.18 19:00	23
2012.12.19 22:55	23
2012.12.20 12:20	20
2012.12.21 22:55	22
2012.12.22 11:30	19
2012.12.23 00:00	20
2012.12.24 15:00	21
2012.12.25 23:55	19
2012.12.26 11:00	18
2012.12.27 00:15	29
2012.12.28 23:55	26
2012.12.29 06:55	24
2012.12.30 01:55	30
2012.12.31 00:50	33
